"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.932451593E2,-1.297947389E0,-1.447626608E0,3.303455234E0,3.833158842E0
1.932551933E2,-1.741197910E0,-1.768778349E0,1.913769125E0,3.134144106E0
1.932652273E2,-1.974049240E0,-1.969585622E0,5.953541422E-1,2.851417977E0
1.932752603E2,-2.033093255E0,-2.140456905E0,-4.939833033E-1,2.993166124E0
1.932852943E2,-2.028663989E0,-2.139424579E0,-1.613327490E0,3.360869039E0
1.932953283E2,-1.930772828E0,-2.075019253E0,-2.471513391E0,3.760580680E0
1.933053623E2,-1.605093441E0,-2.145009547E0,-3.170341616E0,4.150717633E0
1.933153963E2,-1.224694056E0,-2.058155590E0,-3.527395992E0,4.263613778E0
1.933254303E2,-7.747028643E-1,-1.831499678E0,-3.846663322E0,4.330285708E0
1.933354643E2,-2.723188663E-1,-1.569140081E0,-4.138861552E0,4.434696507E0
1.933454973E2,2.731292903E-1,-1.327617623E0,-4.158805820E0,4.374109511E0
1.933555313E2,7.045538181E-1,-1.162245500E0,-3.653805778E0,3.898398049E0
1.933655653E2,9.963947833E-1,-1.199888121E0,-2.767832739E0,3.177016232E0
1.933755993E2,1.192077118E0,-1.325211786E0,-1.878521524E0,2.589609478E0
1.933856333E2,1.147769256E0,-1.473487235E0,-1.052464904E0,2.143879957E0
1.933956673E2,1.132103981E0,-1.559421132E0,-1.100668180E-1,1.930173151E0
1.934057003E2,1.132704490E0,-1.490067599E0,9.043841672E-1,2.078757233E0
1.934157343E2,1.319242948E0,-1.394301463E0,2.000826564E0,2.772685606E0
1.934257683E2,1.677764976E0,-1.186111057E0,2.998436984E0,3.634883643E0
1.934358023E2,1.899183245E0,-8.963471693E-1,3.572818918E0,4.144317829E0
1.934458363E2,1.907025531E0,-6.399051015E-1,3.788647249E0,4.289530614E0
1.934558703E2,1.704080955E0,-4.534653148E-1,3.638255693E0,4.043071503E0
1.934659033E2,1.376402990E0,-3.222679751E-1,3.195739582E0,3.494437481E0
1.934759373E2,1.121028770E0,-2.977194634E-1,2.516852701E0,2.771261428E0
1.934859713E2,9.498234648E-1,-2.483438203E-1,1.753744866E0,2.009840870E0
1.934960053E2,9.322128206E-1,-1.536246277E-1,8.268986195E-1,1.255540758E0
1.935060393E2,9.033299142E-1,4.920972839E-2,-3.020940578E-1,9.537753148E-1
1.935160733E2,7.825240999E-1,3.522103970E-1,-1.308301638E0,1.564624334E0
1.935261063E2,5.251255739E-1,6.219920102E-1,-2.089760960E0,2.242706356E0
1.935361403E2,3.070080578E-1,7.882366835E-1,-2.673560420E0,2.804192635E0
1.935461743E2,1.244866365E-1,8.974309507E-1,-2.928820034E0,3.065757007E0
1.935562083E2,-4.612400651E-2,8.754274397E-1,-2.908175855E0,3.037431057E0
1.935662423E2,-1.335919207E-1,7.298870261E-1,-2.807358162E0,2.903763373E0
1.935762763E2,-1.582993305E-1,5.395420302E-1,-2.646855016E0,2.705920501E0
1.935863093E2,-1.022514296E-1,3.276247555E-1,-2.444772320E0,2.468745639E0
1.935963433E2,-3.876470089E-2,1.108642320E-1,-2.293394338E0,2.296399611E0
1.936063773E2,-2.543480337E-2,-7.023573115E-2,-2.021958402E0,2.023337778E0
1.936164113E2,-1.032904798E-1,-1.930794463E-1,-1.757569529E0,1.771157601E0
1.936264453E2,-2.125024348E-1,-2.945550965E-1,-1.534435687E0,1.576836348E0
1.936364793E2,-2.747197330E-1,-3.773765208E-1,-1.275334452E0,1.358072875E0
1.936465133E2,-4.232150370E-1,-3.862558101E-1,-1.097950394E0,1.238466627E0
1.936565463E2,-5.510989058E-1,-2.607757317E-1,-9.236852413E-1,1.106755805E0
1.936665803E2,-5.819681114E-1,-2.125638306E-2,-7.564291459E-1,9.546327929E-1
1.936766143E2,-5.927655798E-1,1.681362475E-1,-5.092614931E-1,7.993673115E-1
1.936866483E2,-5.186363339E-1,2.951928815E-1,-7.275105715E-2,6.011781770E-1
1.936966823E2,-4.554285175E-1,3.675988068E-1,6.786021209E-1,8.961277006E-1
1.937067163E2,-4.616487855E-1,4.044206241E-1,1.591937206E0,1.706147622E0
1.937167493E2,-4.168819177E-1,4.623260392E-1,2.071431109E0,2.162952320E0
1.937267833E2,-2.992306763E-1,5.771049821E-1,2.169507042E0,2.264806827E0
1.937368173E2,-1.108170158E-1,7.404775031E-1,1.996154639E0,2.131952318E0
1.937468513E2,2.104015303E-1,9.800241874E-1,1.627674218E0,1.911554230E0
1.937568853E2,5.464959776E-1,1.188443365E0,1.169149600E0,1.754413370E0
1.937669193E2,8.522796285E-1,1.221411575E0,7.725306237E-1,1.677805223E0
1.937769523E2,1.158317633E0,1.180880577E0,4.807452071E-1,1.722583708E0
1.937869863E2,1.446921580E0,1.037543686E0,3.071770424E-1,1.806775220E0
1.937970203E2,1.680335412E0,9.123793575E-1,2.305837798E-1,1.925910711E0
1.938070543E2,1.825357470E0,7.903087905E-1,1.452471757E-1,1.994395803E0
1.938170883E2,1.646064296E0,5.662423173E-1,1.469522238E-2,1.740796938E0
1.938271223E2,1.222532340E0,2.601592889E-1,-1.157649297E-1,1.255256825E0
1.938371553E2,7.550351697E-1,-1.321383029E-2,-4.628386939E-1,8.857044481E-1
1.938471893E2,2.039771944E-1,-1.964462730E-1,-8.566223556E-1,9.022193160E-1
1.938572233E2,-2.806470555E-1,-2.335392550E-1,-1.223681903E0,1.276988940E0
1.938672573E2,-6.343772900E-1,-1.816741598E-1,-1.594152131E0,1.725329262E0
1.938772913E2,-6.580035496E-1,-1.197749501E-1,-1.727651081E0,1.852590880E0
1.938873253E2,-3.649025095E-1,2.038310140E-2,-1.618695234E0,1.659440741E0
1.938973583E2,2.432956266E-1,2.700293890E-1,-1.213811803E0,1.267062637E0
1.939073923E2,9.688795406E-1,4.881588918E-1,-3.991975987E-1,1.156021363E0
1.939174263E2,1.378292225E0,5.290087098E-1,6.882915419E-1,1.628890702E0
1.939274603E2,1.734760126E0,2.470428148E-1,2.169747362E0,2.788947196E0
1.939374943E2,1.829229496E0,-2.033991972E-1,3.474071724E0,3.931491591E0
1.939475283E2,1.526109837E0,-6.111094648E-1,3.935219988E0,4.264788666E0
1.939575613E2,7.658343923E-1,-8.885110232E-1,3.886872870E0,4.060016609E0
1.939675953E2,-1.758327913E-1,-1.001878302E0,3.431511596E0,3.579098928E0
1.939776293E2,-9.423820058E-1,-1.220757126E0,2.515499071E0,2.950604579E0
1.939876633E2,-1.503482282E0,-1.459140799E0,1.513014413E0,2.584330369E0
1.939976973E2,-1.947227770E0,-1.554486959E0,3.975960463E-1,2.523134620E0
1.940077313E2,-2.384368243E0,-1.626063895E0,-4.520359629E-1,2.921238132E0
1.940177653E2,-2.660124688E0,-1.704296425E0,-1.018534096E0,3.319382678E0
1.940277983E2,-2.693244486E0,-1.672407465E0,-1.385148085E0,3.459645619E0
1.940378323E2,-2.501019611E0,-1.635678472E0,-1.686259811E0,3.431328505E0
1.940478663E2,-2.119285014E0,-1.542588167E0,-1.912542964E0,3.244806283E0
1.940579003E2,-1.583087153E0,-1.263574824E0,-2.120700917E0,2.932602709E0
1.940679343E2,-1.025923807E0,-9.085932854E-1,-2.250202711E0,2.634667656E0
1.940779683E2,-5.027400935E-1,-5.381917620E-1,-2.235257227E0,2.353459761E0
1.940880013E2,-3.287480056E-2,-1.260101286E-1,-1.945368648E0,1.949722667E0
1.940980353E2,3.279761732E-1,1.343497199E-1,-1.360068208E0,1.405490572E0
1.941080693E2,5.264841744E-1,2.753927475E-1,-5.729540437E-1,8.254108598E-1
1.941181033E2,6.559222332E-1,3.697814262E-1,2.182198423E-1,7.839592966E-1
1.941281377E2,6.619030577E-1,4.988706985E-1,1.085052606E0,1.365403526E0
1.941381717E2,7.141724879E-1,4.532755727E-1,2.200947520E0,2.357895476E0
1.941482047E2,6.616978204E-1,2.800117555E-1,3.272841552E0,3.350782358E0
1.941582387E2,4.709651542E-1,1.161499688E-1,3.843089504E0,3.873581796E0
1.941682727E2,2.183075505E-1,6.681496382E-2,3.884425811E0,3.891129181E0
1.941783067E2,-1.386216956E-1,3.966049433E-2,3.494151063E0,3.497124616E0
1.941883407E2,-4.361473238E-1,-4.247329742E-2,2.748079675E0,2.782799017E0
1.941983747E2,-7.353329766E-1,-8.214285493E-2,1.841439067E0,1.984530139E0
1.942084087E2,-1.015563710E0,-1.210391182E-1,1.024801726E0,1.447839320E0
1.942184417E2,-1.212143592E0,-1.755959791E-1,4.003366363E-1,1.288563331E0
1.942284757E2,-1.332328140E0,-2.122404796E-1,-3.451202095E-2,1.349568588E0
1.942385097E2,-1.430794082E0,-2.675478306E-1,-4.115176821E-1,1.512646803E0
1.942485437E2,-1.533692506E0,-2.794781971E-1,-7.345184594E-1,1.723321831E0
1.942585777E2,-1.631288967E0,-2.279993105E-1,-1.044770553E0,1.950546818E0
1.942686117E2,-1.715365496E0,-1.546825352E-1,-1.286439484E0,2.149728359E0
1.942786447E2,-1.827680569E0,-1.827401072E-2,-1.431776707E0,2.321795585E0
1.942886787E2,-2.029919386E0,6.515669346E-2,-1.498810941E0,2.524133979E0
1.942987127E2,-2.272149942E0,1.411991483E-1,-1.601091022E0,2.783180738E0
1.943087467E2,-2.392057332E0,2.068633801E-1,-1.620103244E0,2.896457363E0
1.943187807E2,-2.452644134E0,3.477584732E-1,-1.539907511E0,2.916798647E0
1.943288147E2,-2.457689696E0,4.477099004E-1,-1.409525127E0,2.868352120E0
1.943388477E2,-2.384093424E0,5.301889703E-1,-1.177737991E0,2.711469818E0
1.943488817E2,-2.251230651E0,5.874042678E-1,-8.665912735E-1,2.482753241E0
1.943589157E2,-2.073579960E0,6.475352794E-1,-5.173499465E-1,2.233089062E0
1.943689497E2,-1.864630879E0,7.073429400E-1,-5.604263842E-2,1.995074717E0
1.943789837E2,-1.540491064E0,8.134678575E-1,5.447809893E-1,1.825275047E0
1.943890177E2,-1.276130258E0,8.988939241E-1,1.212001505E0,1.976225283E0
1.943990517E2,-1.018328859E0,8.115672201E-1,1.800667017E0,2.222169373E0
1.944090847E2,-7.252050143E-1,7.457302031E-1,2.333026181E0,2.554417157E0
1.944191187E2,-4.707254183E-1,5.820748231E-1,2.731917386E0,2.832625306E0
1.944291527E2,-3.003071487E-1,4.172321659E-1,2.875173000E0,2.920768194E0
1.944391867E2,-1.667327696E-1,3.673714963E-1,2.820006859E0,2.848719066E0
1.944492207E2,-3.885007024E-2,4.047030446E-1,2.581406547E0,2.613226673E0
1.944592547E2,2.219018340E-2,5.156457755E-1,2.220301804E0,2.279500619E0
1.944692877E2,1.080881202E-1,5.711209416E-1,1.750769218E0,1.844737115E0
1.944793217E2,1.138207304E-1,5.951585528E-1,1.237364972E0,1.377766648E0
1.944893557E2,-1.801293254E-2,4.215298694E-1,7.676978999E-1,8.759976953E-1
1.944993897E2,-1.325669038E-1,2.142235628E-1,4.788723439E-1,5.410955928E-1
1.945094237E2,-1.071613365E-1,1.395595890E-1,2.685070664E-1,3.210241044E-1
1.945194577E2,-1.170273435E-1,1.330943227E-1,1.302730411E-1,2.199558208E-1
1.945294907E2,-1.361401373E-1,1.507713327E-1,1.239989787E-1,2.379955430E-1
1.945395247E2,-9.640187502E-2,1.468896586E-1,2.454234284E-1,3.018319939E-1
1.945495587E2,-1.929727346E-1,1.007352465E-1,3.898864925E-1,4.465395203E-1
1.945595927E2,-4.845768875E-1,3.182200938E-2,4.184279215E-1,6.410220945E-1
1.945696267E2,-7.116704643E-1,-1.246617606E-1,1.523287386E-1,7.383897676E-1
1.945796607E2,-7.381770623E-1,-2.045391119E-1,-3.467235160E-1,8.408084325E-1
1.945896937E2,-5.801168829E-1,-2.080322385E-1,-8.629771096E-1,1.060444483E0
1.945997277E2,-3.857601124E-1,-1.009559789E-1,-1.420902055E0,1.475793218E0
1.946097617E2,-1.538338119E-1,1.566849142E-1,-1.833831840E0,1.846931027E0
1.946197957E2,-6.466201901E-2,4.762223858E-1,-1.841648982E0,1.903323386E0
1.946298297E2,1.923365575E-1,7.444359219E-1,-1.211813809E0,1.435155358E0
1.946398637E2,6.663533735E-1,8.787751168E-1,4.806177378E-2,1.103894224E0
1.946498977E2,1.080018153E0,7.349020368E-1,1.656635478E0,2.109730153E0
1.946599307E2,1.258221406E0,2.133470652E-1,3.340694396E0,3.576153957E0
1.946699647E2,9.085128862E-1,-2.074365534E-1,4.366139901E0,4.464482414E0
1.946799987E2,3.249069697E-1,-4.877484173E-1,4.228173679E0,4.268596457E0
1.946900327E2,-4.260041589E-1,-6.540392835E-1,3.104431216E0,3.201052968E0
1.947000667E2,-9.880168927E-1,-6.151547147E-1,1.854415793E0,2.189395039E0
1.947101007E2,-1.256688851E0,-5.697959626E-1,8.415710378E-1,1.616222793E0
1.947201337E2,-1.198067590E0,-5.116259609E-1,-3.210589170E-2,1.303133862E0
1.947301677E2,-8.604850262E-1,-5.556601726E-1,-7.405001611E-1,1.263935598E0
1.947402017E2,-2.542275810E-1,-7.187657681E-1,-1.316672512E0,1.521473758E0
1.947502357E2,5.489202332E-1,-7.750794250E-1,-1.898243013E0,2.122589945E0
1.947602697E2,1.554026198E0,-7.880697455E-1,-2.471424513E0,3.023903185E0
1.947703037E2,2.575951095E0,-5.829581912E-1,-2.868093191E0,3.898887386E0
1.947803367E2,3.464223259E0,-1.966073638E-1,-3.105339873E0,4.656461422E0
1.947903707E2,3.969004616E0,7.364860475E-2,-3.339262413E0,5.187397731E0
1.948004047E2,3.939237025E0,6.847221091E-2,-3.671911097E0,5.385648326E0
1.948104387E2,3.448245158E0,-1.405490841E-1,-3.804646400E0,5.136680148E0
1.948204727E2,2.841638049E0,-3.702481802E-1,-3.748224862E0,4.718175509E0
1.948305067E2,2.185416146E0,-5.260520652E-1,-3.399349571E0,4.075334589E0
1.948405407E2,1.296964472E0,-8.086596921E-1,-2.731251973E0,3.129821829E0
1.948505737E2,3.706848210E-1,-1.304988606E0,-1.896467798E0,2.331735965E0
1.948606077E2,-3.522769091E-1,-1.675300521E0,-8.716385901E-1,1.921063426E0
1.948706417E2,-1.104649257E0,-1.814812309E0,2.463917273E-1,2.138808682E0
1.948806757E2,-1.734756325E0,-1.978413164E0,1.144928679E0,2.869557428E0
1.948907097E2,-2.208662921E0,-2.056811754E0,1.596324956E0,3.414223170E0
1.949007437E2,-2.586854690E0,-1.884494601E0,1.624413811E0,3.589130440E0
1.949107767E2,-2.684718369E0,-1.594304597E0,1.302941496E0,3.383367614E0
1.949208107E2,-2.489062639E0,-1.199498696E0,8.505476832E-1,2.890962004E0
1.949308447E2,-2.180170316E0,-7.360555463E-1,4.116387194E-1,2.337598514E0
1.949408787E2,-1.804007239E0,-2.811388063E-1,-4.251510501E-2,1.826277274E0
1.949509127E2,-1.387905048E0,7.550056413E-2,-4.928413421E-1,1.474745180E0
1.949609467E2,-1.060791923E0,3.806014064E-1,-9.454409766E-1,1.471052540E0
1.949709797E2,-8.028437591E-1,5.757805878E-1,-1.297508263E0,1.630830794E0
1.949810137E2,-4.363449597E-1,8.077156591E-1,-1.512785786E0,1.769554279E0
1.949910477E2,-1.928002417E-2,1.054818116E0,-1.596693331E0,1.913750916E0
1.950010817E2,3.947753495E-1,1.245291458E0,-1.604534447E0,2.069088974E0
1.950111157E2,7.979519784E-1,1.505580116E0,-1.437951366E0,2.229619469E0
1.950211497E2,1.121721665E0,1.636148880E0,-1.105113818E0,2.270797041E0
1.950311837E2,1.271674095E0,1.589169865E0,-6.464196306E-1,2.135526680E0
1.950412167E2,1.248182906E0,1.415950487E0,-1.037769681E-1,1.890408952E0
1.950512507E2,1.158429315E0,1.201578404E0,3.744515973E-1,1.710544691E0
1.950612847E2,9.792308664E-1,9.680574220E-1,6.692448217E-1,1.530985595E0
1.950713187E2,7.682750201E-1,7.648994225E-1,7.558625507E-1,1.321607290E0
1.950813527E2,6.424797767E-1,6.210169870E-1,6.562663418E-1,1.108660396E0
1.950913867E2,5.580834049E-1,6.042707075E-1,4.092688429E-1,9.187497813E-1
1.951014197E2,4.751470828E-1,5.985116386E-1,8.408646941E-2,7.687987163E-1
1.951114537E2,3.076822418E-1,5.570699362E-1,-1.530409294E-1,6.545355620E-1
1.951214877E2,1.110017878E-1,4.840621863E-1,-1.984603465E-1,5.348122159E-1
1.951315210E2,2.030387163E-2,4.090824629E-1,-1.178781134E-1,4.262111663E-1
1.951415550E2,6.236347854E-2,3.387306646E-1,-1.376083732E-2,3.446984584E-1
1.951515890E2,1.780512249E-1,3.194725674E-1,8.176220119E-2,3.747666175E-1
1.951616220E2,2.227005637E-1,2.624179222E-1,1.469031072E-1,3.742181581E-1
1.951716560E2,2.836794215E-1,2.120375812E-1,2.239606386E-1,4.190373703E-1
1.951816900E2,3.552493411E-1,1.843309884E-1,2.646671999E-1,4.798215651E-1
1.951917240E2,4.524914610E-1,1.063282545E-1,2.734731066E-1,5.392974690E-1
1.952017580E2,5.597118545E-1,8.801229000E-3,2.800447923E-1,6.259232440E-1
1.952117920E2,6.463360155E-1,-6.795736358E-2,1.942211151E-1,6.782995575E-1
1.952218260E2,7.365176225E-1,-8.496121287E-2,1.211344278E-1,7.512324311E-1
1.952318590E2,8.514083934E-1,-2.170924991E-2,2.133532047E-2,8.519523107E-1
1.952418930E2,9.323999316E-1,1.674993396E-2,-1.377101147E-1,9.426633908E-1
1.952519270E2,9.386886120E-1,9.775492072E-2,-4.853797102E-1,1.061266130E0
1.952619610E2,8.767689371E-1,2.954694548E-1,-9.429407072E-1,1.321046231E0
1.952719950E2,8.416230780E-1,5.337829614E-1,-1.163242158E0,1.531791753E0
1.952820290E2,8.816010761E-1,8.081793433E-1,-1.241384933E0,1.723778077E0
1.952920620E2,1.076587592E0,1.161830056E0,-9.813387877E-1,1.863307741E0
1.953020960E2,1.577395765E0,1.375001704E0,-1.783927023E-2,2.092635976E0
1.953121300E2,2.143551836E0,1.318634546E0,1.901481786E0,3.154242305E0
1.953221640E2,2.476641984E0,8.171349388E-1,4.421182081E0,5.133061077E0
1.953321980E2,2.327779475E0,2.062500072E-1,6.242331895E0,6.665418504E0
1.953422320E2,1.892803348E0,-1.452755347E-1,6.802859436E0,7.062769004E0
1.953522660E2,1.023614742E0,-2.104775441E-1,6.396478533E0,6.481282709E0
1.953622990E2,-1.411488622E-1,-3.666566741E-1,5.373450267E0,5.387794343E0
1.953723330E2,-1.199549859E0,-5.600512853E-1,3.979599770E0,4.194018555E0
1.953823670E2,-2.173589568E0,-5.928334075E-1,2.421488122E0,3.307498720E0
1.953924010E2,-3.018863939E0,-5.544157389E-1,1.107137539E0,3.262923509E0
1.954024350E2,-3.568372695E0,-5.545829692E-1,3.432093394E-1,3.627483785E0
1.954124690E2,-3.824591838E0,-5.387776530E-1,-1.911016256E-1,3.867079507E0
1.954225020E2,-3.821544561E0,-5.586026376E-1,-5.440530109E-1,3.900286325E0
1.954325360E2,-3.576873962E0,-5.697108856E-1,-5.838748884E-1,3.668720174E0
1.954425700E2,-3.027181896E0,-5.614101782E-1,-3.563866246E-1,3.099358489E0
1.954526040E2,-2.383194707E0,-6.005838919E-1,-3.678600311E-2,2.457981129E0
1.954626380E2,-1.583124867E0,-6.377558112E-1,3.104707789E-1,1.734764804E0
1.954726720E2,-9.336383718E-1,-6.044828153E-1,3.907577276E-1,1.178885781E0
1.954827050E2,-4.187623823E-1,-5.609117031E-1,3.404248953E-1,7.783784303E-1
1.954927390E2,7.885262668E-2,-4.667256305E-1,4.397743517E-1,6.461052788E-1
1.955027730E2,5.585932821E-1,-3.633404258E-1,8.101153564E-1,1.048965972E0
1.955128070E2,1.013143548E0,-3.970771059E-1,1.355729574E0,1.738428242E0
1.955228410E2,1.313054255E0,-5.655584854E-1,1.888146626E0,2.368346587E0
1.955328750E2,1.223987128E0,-8.431927630E-1,2.015464484E0,2.504239527E0
1.955429090E2,6.493724746E-1,-1.089121391E0,1.579951583E0,2.025862044E0
1.955529420E2,-2.088204432E-1,-1.221496506E0,6.738951123E-1,1.410600693E0
1.955629760E2,-9.408392179E-1,-1.326559569E0,-2.348224264E-1,1.643192106E0
1.955730100E2,-1.542580274E0,-1.420641561E0,-9.410093719E-1,2.298537575E0
1.955830440E2,-2.043964983E0,-1.397013255E0,-1.338294346E0,2.814333073E0
1.955930780E2,-2.462383549E0,-1.415829011E0,-1.581330941E0,3.250924803E0
1.956031120E2,-2.716563182E0,-1.448680422E0,-1.704383841E0,3.518993431E0
1.956131450E2,-2.852806816E0,-1.470982288E0,-1.712451244E0,3.637964387E0
1.956231790E2,-2.811240129E0,-1.478202137E0,-1.646780580E0,3.577714200E0
1.956332130E2,-2.777895212E0,-1.451570116E0,-1.460628623E0,3.457917522E0
1.956432470E2,-2.672925412E0,-1.420212961E0,-1.252109896E0,3.275563204E0
1.956532810E2,-2.626183940E0,-1.453896139E0,-1.089579520E0,3.193405642E0
1.956633150E2,-2.637152731E0,-1.414311951E0,-9.744776648E-1,3.147135132E0
1.956733490E2,-2.618259208E0,-1.336662973E0,-9.276420522E-1,3.082607494E0
1.956833820E2,-2.608152296E0,-1.221237182E0,-8.878406399E-1,3.013658849E0
1.956934160E2,-2.613715337E0,-1.143810984E0,-8.325622326E-1,2.972031511E0
1.957034500E2,-2.624948423E0,-1.089825103E0,-8.128845978E-1,2.956155332E0
1.957134840E2,-2.621571656E0,-1.080356415E0,-6.773894083E-1,2.915246875E0
1.957235180E2,-2.670477768E0,-1.110520738E0,-4.006079471E-1,2.919793579E0
1.957335520E2,-2.837833850E0,-1.146474975E0,-2.256510687E-1,3.068977718E0
1.957435850E2,-3.029238946E0,-1.095178522E0,-2.474085581E-1,3.230621548E0
1.957536190E2,-3.055576560E0,-8.227994290E-1,-4.216392124E-1,3.192385728E0
1.957636530E2,-3.022833906E0,-3.222190046E-1,-6.324436158E-1,3.105049893E0
1.957736870E2,-2.597010427E0,8.912355334E-2,-6.852340329E-1,2.687368944E0
1.957837210E2,-1.936121276E0,4.177972993E-1,-4.868497002E-1,2.039642814E0
1.957937550E2,-1.206474132E0,8.023420680E-1,-1.240948731E-1,1.454211870E0
1.958037880E2,-6.689729261E-1,1.175899918E0,6.156416416E-1,1.486364701E0
1.958138220E2,-3.554691964E-1,1.313961158E0,1.580577235E0,2.085923458E0
1.958238560E2,-2.732754707E-2,1.246052765E0,2.551698014E0,2.839816375E0
1.958338900E2,3.296332741E-1,1.014216512E0,3.853329148E0,3.998179430E0
1.958439240E2,7.422163188E-1,7.922822258E-1,5.173802935E0,5.286476426E0
1.958539580E2,1.081262441E0,7.262847027E-1,6.056061239E0,6.194553710E0
1.958639920E2,1.366869105E0,8.005022416E-1,6.121585137E0,6.323206432E0
1.958740250E2,1.341727831E0,1.270220185E0,4.937642666E0,5.272002275E0
1.958840590E2,1.071674176E0,1.740255339E0,3.259972415E0,3.847647896E0
1.958940930E2,1.138563985E0,1.595212524E0,2.103591380E0,2.875087413E0
1.959041270E2,1.369826626E0,1.770163555E0,1.502932059E0,2.696054296E0
1.959141610E2,1.844980726E0,1.799942547E0,1.415413274E0,2.940602283E0
1.959241950E2,2.258115163E0,1.513681287E0,1.798455015E0,3.259563709E0
1.959342280E2,2.446372118E0,1.251838000E0,2.259693326E0,3.557815179E0
1.959442620E2,2.567165653E0,8.965854433E-1,2.637319377E0,3.788094302E0
1.959542960E2,2.558704147E0,4.308259191E-1,3.043323720E0,3.999299582E0
1.959643300E2,2.217418542E0,-4.270689368E-2,3.109215408E0,3.819160814E0
1.959743640E2,1.407844638E0,-5.261457668E-1,2.626713113E0,3.026297683E0
1.959843980E2,2.651811701E-1,-8.723629139E-1,1.747718725E0,1.971258189E0
1.959944320E2,-7.924117416E-1,-1.263835610E0,7.781591535E-1,1.682476890E0
1.960044650E2,-1.529921637E0,-1.711644036E0,-3.177879846E-1,2.317622645E0
1.960144990E2,-2.215884817E0,-2.007040693E0,-1.309839456E0,3.264052277E0
1.960245330E2,-2.655209518E0,-2.272413067E0,-2.096024498E0,4.075207654E0
1.960345670E2,-2.581169735E0,-2.498720486E0,-2.810809774E0,4.561435393E0
1.960446010E2,-2.258225675E0,-2.532938684E0,-3.285187948E0,4.723115648E0
1.960546350E2,-1.894408409E0,-2.412118836E0,-3.708284871E0,4.812325549E0
1.960646680E2,-1.420963451E0,-2.079895830E0,-3.969589337E0,4.701355475E0
1.960747020E2,-8.357378554E-1,-1.702153420E0,-4.120386105E0,4.535787218E0
1.960847360E2,-4.130192471E-1,-1.270692347E0,-4.128898482E0,4.339705821E0
1.960947700E2,-1.097990155E-1,-9.152526793E-1,-3.726338734E0,3.838664306E0
1.961048040E2,2.871152455E-1,-7.130550849E-1,-2.931754167E0,3.030852226E0
1.961148380E2,7.276052964E-1,-4.981932986E-1,-1.964897763E0,2.153701291E0
1.961248710E2,1.151274077E0,-3.035649249E-1,-9.328121603E-1,1.512521799E0
1.961349053E2,1.836698729E0,-2.672756428E-1,6.716053426E-1,1.973816665E0
1.961449393E2,2.446477368E0,-3.492138451E-1,2.592093503E0,3.581361550E0
1.961549733E2,2.671939571E0,-6.531363273E-1,4.073368644E0,4.915097176E0
1.961650073E2,2.388512165E0,-8.631420010E-1,4.843997169E0,5.469397869E0
1.961750413E2,1.925325562E0,-9.892277049E-1,4.821371368E0,5.284985509E0
1.961850753E2,1.460245630E0,-1.075143622E0,4.246971307E0,4.617901731E0
1.961951083E2,1.118352499E0,-1.019798702E0,3.425034635E0,3.744537883E0
1.962051423E2,7.897202682E-1,-9.621436943E-1,2.467629086E0,2.763796645E0
1.962151763E2,4.196476507E-1,-9.846430492E-1,1.431599536E0,1.787485193E0
1.962252103E2,8.286089301E-3,-1.067820277E0,4.250656807E-1,1.149343132E0
1.962352443E2,-4.146646535E-1,-1.175085986E0,-4.083555079E-1,1.311307771E0
1.962452783E2,-7.509526438E-1,-1.309995284E0,-1.297379624E0,1.990781607E0
1.962553123E2,-9.110447305E-1,-1.392804430E0,-1.985956510E0,2.591125227E0
1.962653453E2,-8.397022676E-1,-1.487852382E0,-2.381327106E0,2.930788869E0
1.962753793E2,-5.132101178E-1,-1.601897353E0,-2.537634290E0,3.044511052E0
1.962854133E2,-1.022385657E-1,-1.665654515E0,-2.475591824E0,2.985533883E0
1.962954473E2,3.319019938E-1,-1.697742865E0,-2.233974348E0,2.825443533E0
1.963054813E2,6.372582132E-1,-1.719523159E0,-1.964665629E0,2.687520969E0
1.963155153E2,7.242150807E-1,-1.717275489E0,-1.894946353E0,2.657883419E0
1.963255483E2,6.925810593E-1,-1.658598095E0,-1.964998335E0,2.663049873E0
1.963355823E2,6.196674496E-1,-1.599362585E0,-2.020310656E0,2.650208213E0
1.963456163E2,5.288876724E-1,-1.545622288E0,-1.944716098E0,2.539801396E0
1.963556503E2,4.111101311E-1,-1.456186785E0,-1.847231319E0,2.387834802E0
1.963656843E2,4.026831239E-1,-1.304450954E0,-1.773833560E0,2.238354639E0
1.963757183E2,5.479571968E-1,-1.047191885E0,-1.668408262E0,2.044615871E0
1.963857523E2,5.803753299E-1,-7.126905110E-1,-1.539970661E0,1.793397035E0
1.963957853E2,6.173390883E-1,-4.391715038E-1,-1.523280954E0,1.701283052E0
1.964058193E2,7.064921701E-1,-1.920871738E-1,-1.432822773E0,1.609040015E0
1.964158533E2,8.884762323E-1,1.026867548E-1,-1.209301261E0,1.504109080E0
1.964258873E2,1.051790135E0,3.841234767E-1,-9.388301146E-1,1.461237598E0
1.964359213E2,1.093670232E0,5.808743897E-1,-7.558906174E-1,1.450827439E0
1.964459553E2,9.819036287E-1,6.487248954E-1,-5.115863460E-1,1.283237825E0
1.964559883E2,8.648365241E-1,6.940902257E-1,-1.821507078E-1,1.123780377E0
