"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.425973040E2,-5.440389776E-1,1.554014504E-2,-5.465986547E0,5.493016370E0
1.426072940E2,-2.847803353E0,1.459994200E0,-3.104324504E0,4.458519668E0
1.426172840E2,-1.134238214E0,9.846740395E-1,-4.665604466E0,4.901422684E0
1.426272740E2,5.350889955E0,-8.700306058E-2,-5.966153866E-1,5.384750947E0
1.426372630E2,-5.916633797E-1,1.102153373E0,5.305865809E0,5.451331911E0
1.426472530E2,-2.907188845E0,4.534562516E0,1.024529246E0,5.483034230E0
1.426572430E2,-2.803475026E0,4.615855771E0,-3.612307504E0,6.497258054E0
1.426672330E2,4.576867121E-1,1.456733792E0,-2.731943114E0,3.129706639E0
1.426772230E2,-1.446254413E0,2.987040176E0,2.692174446E0,4.273390233E0
1.426872120E2,-2.651328721E0,4.660386996E0,-2.741408587E-2,5.361856252E0
1.426972020E2,-2.292619582E0,3.914805604E0,-2.390172189E-1,4.543009652E0
1.427071920E2,-2.942507781E0,3.068034053E0,-6.555927426E-1,4.301277349E0
1.427171820E2,-3.766958172E0,2.904748802E0,-1.934264200E0,5.135067426E0
1.427271720E2,-2.580348201E0,2.702265571E0,-2.323061357E0,4.399664773E0
1.427371610E2,-2.056104972E0,3.428975658E0,-2.385677435E0,4.655845631E0
1.427471510E2,-1.940941721E0,1.933036870E0,-3.389018710E0,4.357675312E0
1.427571410E2,-1.631692425E0,4.515857273E-1,-3.719204546E0,4.086420475E0
1.427671310E2,-1.529023504E0,8.017234325E-1,-3.838969556E0,4.209318305E0
1.427771210E2,-6.460658741E-1,1.585502345E0,-2.814543221E0,3.294369794E0
1.427871100E2,8.661129713E-2,1.688177113E0,-2.131522944E0,2.720447306E0
1.427971000E2,2.756856930E-1,1.368734951E0,-1.321161420E0,1.922213689E0
1.428070900E2,7.734942448E-1,1.364078813E0,-6.838593525E-1,1.710750703E0
1.428170800E2,1.671892617E0,1.499949394E0,1.674759507E-2,2.246186455E0
1.428270700E2,1.998812199E0,1.484330896E0,1.022642934E0,2.691521314E0
1.428370590E2,1.271964701E0,1.352462150E0,2.781478386E0,3.344199468E0
1.428470490E2,-1.505735798E0,1.827399318E0,7.730568146E0,8.085067249E0
1.428570390E2,2.198768263E0,4.971531374E0,6.152597015E0,8.210064318E0
1.428670290E2,1.856373441E0,2.720819955E0,-5.699707943E-1,3.342730962E0
1.428770190E2,-4.088418208E0,-3.497187522E0,-8.944836617E-1,5.453951322E0
1.428870080E2,3.111899865E-1,-1.653903658E0,2.068505162E-1,1.695589471E0
1.428969980E2,1.393993753E0,3.178569818E-1,5.785913444E-1,1.542407076E0
1.429069880E2,7.883835948E-1,3.504821062E-3,-5.983870929E-1,9.897616325E-1
1.429169780E2,1.200552657E0,-5.816868603E-2,-2.004026746E0,2.336842629E0
1.429269680E2,1.214924528E0,1.750773311E-1,-1.839690165E0,2.211595258E0
1.429369570E2,1.569575114E0,6.389550751E-1,-1.656123261E0,2.369509208E0
1.429469470E2,1.511001801E0,5.641452134E-1,-1.179310307E0,1.998038804E0
1.429569370E2,9.192974907E-1,1.476597369E-1,-5.145695955E-1,1.063810671E0
1.429669270E2,3.891251850E-1,-3.329550773E-1,-4.051845628E-1,6.530329418E-1
1.429769170E2,1.053681124E0,-1.029987037E0,-7.150665271E-1,1.637814809E0
1.429869060E2,3.271956868E0,-2.041186386E0,-3.550136983E-1,3.872748163E0
1.429968960E2,5.037458146E0,-2.618059233E0,1.061766070E0,5.775600913E0
1.430068860E2,5.067309936E0,-2.543985536E0,3.041257313E0,6.434185142E0
1.430168760E2,4.839909380E0,-1.968771544E0,4.104687501E0,6.644489723E0
1.430268660E2,3.624296050E0,-1.704020728E0,4.711962361E0,6.183995294E0
1.430368550E2,2.435679899E0,-1.949268740E0,4.223129286E0,5.250429140E0
1.430468450E2,9.256235933E-1,-2.112752212E0,2.223041224E0,3.203500153E0
1.430568350E2,-9.302931798E-1,-2.235000535E0,3.179405969E-1,2.441671357E0
1.430668250E2,-1.930852935E0,-2.299866621E0,3.624952108E-1,3.024728469E0
1.430768150E2,-2.357569284E0,-1.946725786E0,6.764994621E-2,3.058177682E0
1.430868040E2,-2.650753940E0,-1.514496682E0,-2.775389680E-1,3.065489280E0
1.430967940E2,-2.817943962E0,-8.266682392E-1,5.835287333E-2,2.937276563E0
1.431067840E2,-3.329833778E0,1.718163389E-1,4.806019503E-1,3.368722618E0
1.431167740E2,-3.005975799E0,9.615477169E-1,1.316783609E0,3.419705190E0
1.431267640E2,-3.090970926E0,1.062381197E0,7.905967659E-1,3.362706992E0
1.431367530E2,-3.297190527E0,4.012125492E-2,8.736020851E-1,3.411195640E0
1.431467430E2,5.216979361E-1,1.730233796E0,1.719177296E0,2.494283124E0
1.431567330E2,3.720127237E0,4.420127828E0,-2.253318107E-1,5.781665080E0
1.431667230E2,6.713435628E0,5.240036686E0,-5.113623977E-2,8.516502646E0
1.431767130E2,6.742355372E0,5.563722757E0,3.091432563E0,9.272072162E0
1.431867020E2,3.095217174E0,3.912446253E0,2.141429151E0,5.428933951E0
1.431966920E2,2.456497741E0,3.544625398E0,2.230738499E0,4.855403651E0
1.432066820E2,1.352955070E0,3.825940205E0,3.668005157E0,5.470152439E0
1.432166720E2,-4.315426415E-1,4.545962248E0,3.531828182E0,5.772851299E0
1.432266610E2,-1.396209848E0,4.804643068E0,3.210477489E0,5.944843367E0
1.432366510E2,-1.402603778E0,4.777678633E0,9.851657903E-1,5.075831175E0
1.432466410E2,-1.304771090E-1,4.782618946E0,-5.325459244E0,7.158979286E0
1.432566310E2,1.479068402E0,4.583005528E0,-5.930537306E0,7.639558610E0
1.432666210E2,2.405663218E0,3.026201318E0,-1.545444679E0,4.163353118E0
1.432766100E2,1.732511287E0,7.204518127E-1,-3.855405495E-2,1.876734555E0
1.432866000E2,-1.023540482E0,2.562477940E-1,-2.497767097E0,2.711482716E0
1.432965900E2,-3.547950125E0,2.749582994E-1,-2.231261240E0,4.200247478E0
1.433065800E2,-5.465012986E0,1.294164240E-1,2.031565669E0,5.831841443E0
1.433165700E2,-7.712531240E0,-1.548734468E-1,3.690022555E0,8.551221572E0
1.433265590E2,-7.799242525E0,-1.983601837E0,1.830597306E0,8.253117393E0
1.433365490E2,-4.963762763E0,-2.895182172E0,3.697149141E-1,5.758273152E0
1.433465390E2,-1.339208266E0,-1.913818241E0,7.615682638E-1,2.456860855E0
1.433565290E2,5.309774673E-1,-3.962927020E-1,2.956638747E0,3.029966610E0
1.433665183E2,1.659381330E-2,-8.977838302E-1,3.440168399E0,3.555425399E0
1.433765073E2,-2.326614125E0,-7.957803226E-1,3.891863469E0,4.603585653E0
1.433864973E2,-3.972510606E0,5.502358568E-1,4.037466155E0,5.690758558E0
1.433964873E2,-4.840379496E0,1.330201800E0,2.474015122E0,5.596379305E0
1.434064773E2,-5.107332957E0,1.644922335E0,-2.902557850E-3,5.365689877E0
1.434164673E2,-4.399288059E0,1.995022618E0,-9.126734725E-1,4.915976357E0
1.434264563E2,-3.430912256E0,2.217332003E0,-6.443046927E-1,4.135559050E0
1.434364463E2,-2.376699912E0,2.623670806E0,-7.352628100E-1,3.615655179E0
1.434464363E2,-1.043529481E0,3.289090379E0,-8.257686451E-1,3.548092890E0
1.434564263E2,-5.999377745E-1,3.859711969E0,-4.407303715E-1,3.930845339E0
1.434664163E2,-5.221855938E-1,3.840265299E0,-9.587796450E-1,3.992439576E0
1.434764053E2,-6.182328352E-1,3.129408183E0,-2.202940544E0,3.876642162E0
1.434863953E2,-8.129147109E-1,1.899866200E0,-2.678956815E0,3.383360980E0
1.434963853E2,-1.055977618E0,1.019060930E0,-1.836984366E0,2.351188098E0
1.435063753E2,-1.005155959E0,-1.097592545E-1,-1.399678124E0,1.726697555E0
1.435163653E2,-1.738064387E-1,-1.710445064E0,-3.186587227E0,3.620796757E0
1.435263543E2,1.066035122E0,-2.911811653E0,-4.263230368E0,5.271642168E0
1.435363443E2,1.958723103E0,-3.230405969E0,-2.746650031E0,4.670782088E0
1.435463343E2,2.554556133E0,-1.951463785E0,-5.003319177E-1,3.253352112E0
1.435563243E2,3.582579967E0,-4.575978345E-1,1.421753117E0,3.881450364E0
1.435663143E2,5.264503775E0,9.410976648E-2,6.802313013E-1,5.309102680E0
1.435763033E2,6.204574084E0,8.708603257E-1,-5.001297502E-1,6.285321554E0
1.435862933E2,5.772099397E0,1.860636061E0,-1.711901021E-1,6.066992999E0
1.435962833E2,4.218466423E0,2.501645848E0,5.826985748E-1,4.938950146E0
1.436062733E2,2.408400007E0,3.436777014E0,1.421227745E0,4.430769136E0
1.436162623E2,4.620025420E-1,4.362125788E0,1.365338888E0,4.594098172E0
1.436262523E2,-1.155173001E0,5.023288003E0,1.671594994E0,5.418678515E0
1.436362423E2,-1.865781611E0,5.693652567E0,2.136118855E0,6.360960960E0
1.436462323E2,-2.208736596E0,6.439812248E0,2.470867274E0,7.242574420E0
1.436562223E2,-2.665659077E0,6.624101282E0,2.918779196E0,7.713865964E0
1.436662123E2,-3.061773147E0,3.122471046E0,1.672330574E0,4.681983531E0
1.436762013E2,-3.575695455E0,-1.101431826E0,4.832735431E-1,3.772572514E0
1.436861913E2,-2.984875537E0,-4.936535203E-1,-1.680297990E0,3.460719160E0
1.436961813E2,-1.484433222E0,-2.010620651E0,-1.088187766E1,1.116518691E1
1.437061713E2,-2.441200548E0,-1.304070593E0,-9.494353266E0,9.889530027E0
1.437161603E2,-4.135344160E0,2.721504664E0,5.185802007E-1,4.977608300E0
1.437261503E2,-4.645517819E0,4.940118962E0,4.392620772E0,8.079649027E0
1.437361403E2,-4.815276522E0,5.986125616E0,7.649293603E0,1.084123058E1
1.437461303E2,-4.944892044E0,4.894260419E0,1.018161277E1,1.233170633E1
1.437561203E2,-5.843568744E0,-1.964724802E1,1.513635504E1,2.548079462E1
1.437661093E2,-9.368601876E0,-4.616051652E1,1.891755293E1,5.075862287E1
1.437760993E2,-1.130827651E1,-2.912631901E1,1.366397585E1,3.410166876E1
1.437860893E2,-7.299955212E0,-3.959784726E0,5.518054249E0,9.970865753E0
1.437960793E2,-4.127496904E0,3.191961111E0,2.190980503E0,5.659084907E0
1.438060693E2,-2.601777369E0,3.295457413E0,-4.792122133E-1,4.225982653E0
1.438160583E2,-5.672948892E-1,2.270356894E0,-1.840403174E1,1.855221627E1
1.438260483E2,-6.772159653E-1,2.465477895E0,-1.603906690E1,1.624157843E1
1.438360383E2,-6.781095660E-1,4.746091390E-1,-8.931889419E-1,1.217732690E0
1.438460283E2,3.304028407E-1,3.018110526E-1,1.992341670E0,2.041979745E0
1.438560183E2,7.006434926E-1,8.977768135E-1,1.907851743E0,2.221891712E0
1.438660073E2,8.412158194E-1,1.012331954E0,-1.001230431E-1,1.320032069E0
1.438759973E2,5.761787832E-1,7.703852803E-1,-1.664808716E0,1.922774956E0
1.438859873E2,6.285391375E-2,5.618168521E-1,-1.589585309E0,1.687118919E0
1.438959773E2,-5.105886649E-1,6.728730190E-1,-1.099145126E0,1.386210263E0
1.439059673E2,-9.776547495E-1,5.012917382E-1,-1.891732138E-1,1.114849192E0
1.439159563E2,-1.115613809E0,2.382705295E-1,1.020332553E0,1.530504994E0
1.439259463E2,-9.667274728E-1,2.729433489E-1,1.920388173E0,2.167244982E0
1.439359363E2,-8.374139598E-1,5.127207059E-1,1.707755345E0,1.969916999E0
1.439459263E2,-7.020987184E-1,6.852872425E-1,6.934510519E-1,1.201430637E0
1.439559163E2,-8.377627462E-2,1.066681824E0,3.473591083E-1,1.124938633E0
1.439659053E2,7.379960909E-1,1.053742520E0,2.789016616E-1,1.316357727E0
1.439758953E2,1.188167231E0,6.298685020E-1,-2.236555602E-1,1.363267218E0
1.439858853E2,1.320779304E0,3.861793578E-1,-7.975046664E-2,1.378387683E0
1.439958753E2,1.178832736E0,2.257498866E-1,-1.674211331E-1,1.211874360E0
1.440058653E2,8.922922714E-1,1.114005679E-1,-5.128044672E-1,1.035163758E0
1.440158543E2,7.048508567E-1,-3.602411091E-2,-6.539333028E-1,9.621544736E-1
1.440258443E2,8.704533595E-1,-3.820687652E-2,-7.127685714E-1,1.125694387E0
1.440358343E2,1.328212723E0,-5.644434214E-2,-1.191905940E0,1.785490065E0
1.440458243E2,1.997914212E0,-6.374283671E-2,-1.831972571E0,2.711429116E0
1.440558133E2,2.796940178E0,-2.789431769E-1,-2.370583871E0,3.677003066E0
1.440658033E2,3.583851736E0,-4.730321449E-1,-2.491984493E0,4.390642253E0
1.440757933E2,4.316862491E0,-7.097455609E-1,-1.760702468E0,4.715836480E0
1.440857833E2,4.725444871E0,-1.044034388E0,-8.569234872E-1,4.914687670E0
1.440957733E2,4.708637342E0,-1.438344884E0,-4.857422376E-1,4.947327273E0
1.441057623E2,4.454480805E0,-1.865179347E0,-5.378128624E-1,4.859067391E0
1.441157523E2,4.111006002E0,-2.351875851E0,-6.446416385E-1,4.779880041E0
1.441257423E2,3.746059638E0,-2.943696520E0,-1.176682714E0,4.907432549E0
1.441357323E2,3.369571456E0,-3.242568762E0,-1.881700509E0,5.040740102E0
1.441457223E2,2.939977691E0,-2.944800475E0,-2.735541490E0,4.979809826E0
1.441557113E2,2.585215423E0,-2.330796053E0,-3.454636164E0,4.904126839E0
1.441657013E2,2.240232623E0,-2.233531714E0,-3.659934829E0,4.837605718E0
1.441756913E2,2.126533076E0,-2.327717494E0,-3.365648559E0,4.611724393E0
1.441856813E2,2.336591229E0,-2.399110828E0,-3.479756972E0,4.829503072E0
1.441956713E2,2.904696469E0,-2.178969006E0,-3.827238872E0,5.275691887E0
1.442056603E2,3.647580832E0,-1.824082192E0,-3.973838509E0,5.694164931E0
1.442156503E2,4.286283600E0,-1.670600383E0,-3.570337944E0,5.823267620E0
1.442256403E2,4.426209517E0,-1.967199812E0,-2.795735067E0,5.592614805E0
1.442356303E2,4.001904267E0,-2.288886720E0,-1.974114583E0,5.015114013E0
1.442456193E2,3.232847766E0,-2.730859040E0,-1.591579941E0,4.521285490E0
1.442556093E2,2.457525682E0,-2.963620908E0,-1.736005583E0,4.223292169E0
1.442655993E2,1.440288206E0,-2.648775242E0,-1.802003106E0,3.512499906E0
1.442755893E2,-1.566681035E-1,-1.893784511E0,-2.294358544E0,2.979101509E0
1.442855793E2,-1.538195154E0,-2.444538431E0,-3.241745474E0,4.341742299E0
1.442955683E2,-2.241283953E0,-3.354416642E0,-3.315734972E0,5.222026730E0
1.443055583E2,-3.216783126E0,-3.698172696E0,-1.207719004E0,5.048045182E0
1.443155483E2,-4.252221815E0,-3.610804185E0,2.726590573E0,6.209153998E0
1.443255383E2,-4.330396749E0,-3.522166243E0,6.274671675E0,8.398184070E0
1.443355283E2,-3.301801934E0,-2.813171464E0,7.142510744E0,8.356511798E0
1.443455173E2,-1.264020674E0,-2.080203102E0,6.083803353E0,6.552683149E0
1.443555073E2,1.582923431E0,-2.251444075E0,5.051559291E0,5.752642721E0
1.443654973E2,3.908501721E0,-1.665009275E0,2.716485415E0,5.042611882E0
1.443754833E2,4.992976622E0,-5.932894903E-1,1.647189885E0,5.291034160E0
1.443854733E2,4.565530832E0,-7.057864112E-1,4.094973521E0,6.173411891E0
1.443954623E2,3.503096426E0,-1.548257920E0,5.394630636E0,6.615952453E0
1.444054523E2,1.964825550E0,-2.352065300E0,4.516848961E0,5.458449886E0
1.444154423E2,4.901487724E-1,-2.486477585E0,4.004822027E0,4.739347642E0
1.444254323E2,-1.199294847E0,-2.191248744E0,4.333798074E0,5.002168024E0
1.444354223E2,-2.735497051E0,-1.237455019E0,4.949016670E0,5.788523563E0
1.444454113E2,-3.657541856E0,-1.195036393E-1,5.231461744E0,6.384362579E0
1.444554013E2,-3.913087400E0,5.640487343E-1,4.786765206E0,6.208343186E0
1.444653913E2,-3.819693040E0,1.239802092E0,3.794424298E0,5.524927140E0
1.444753813E2,-3.493189488E0,2.053372568E0,3.249255638E0,5.193878503E0
1.444853713E2,-3.156086104E0,2.921304023E0,2.799298068E0,5.131370808E0
1.444953603E2,-2.848470520E0,3.491226286E0,2.640367238E0,5.222450042E0
1.445053503E2,-2.730130477E0,3.732404636E0,2.788326937E0,5.399928138E0
1.445153403E2,-2.816338316E0,3.841300256E0,2.906623127E0,5.579946879E0
1.445253303E2,-3.127157004E0,4.025346631E0,2.903266825E0,5.866130299E0
1.445353203E2,-3.560732138E0,4.224524431E0,3.013084259E0,6.293178591E0
1.445453093E2,-3.973545563E0,4.341593875E0,2.882644572E0,6.553483154E0
1.445552993E2,-4.341396239E0,4.508161168E0,2.728647331E0,6.827646350E0
1.445652893E2,-4.679913188E0,4.666868050E0,2.468476640E0,7.055113164E0
1.445752793E2,-4.940790807E0,4.891636773E0,2.252759698E0,7.308519028E0
1.445852683E2,-5.061649831E0,5.135537002E0,1.977203228E0,7.476855751E0
1.445952583E2,-5.027552962E0,5.264588560E0,1.360909038E0,7.405690711E0
1.446052483E2,-4.839873127E0,5.191114787E0,5.862023726E-1,7.121494074E0
1.446152383E2,-4.269810239E0,4.820905344E0,-4.436136335E-2,6.440060229E0
1.446252283E2,-3.244111258E0,4.254487903E0,-4.597993112E-1,5.369947912E0
1.446352173E2,-1.811605111E0,3.586565137E0,-1.093821968E0,4.164349776E0
1.446452073E2,5.879163377E-2,2.227084574E0,-1.569469426E0,2.725178239E0
1.446551973E2,1.871624148E0,1.060018337E-1,-2.104960213E0,2.818700204E0
1.446651873E2,3.302440158E0,-2.176176376E0,-2.706959131E0,4.792648782E0
1.446751773E2,4.464973926E0,-4.251482434E0,-3.732469540E0,7.207109262E0
1.446851663E2,5.487429457E0,-5.909818282E0,-5.836439234E0,9.954991567E0
1.446951563E2,6.191558182E0,-7.409977591E0,-7.366731584E0,1.214544750E1
1.447051463E2,6.311506795E0,-8.636395406E0,-6.380921431E0,1.245546474E1
1.447151363E2,5.883216375E0,-8.646292403E0,-3.400059715E0,1.099686379E1
1.447251263E2,4.917555141E0,-6.674548135E0,-1.587444205E0,8.441085267E0
1.447351153E2,4.133826223E0,-4.090973441E0,-9.954627371E-1,5.900468540E0
1.447451053E2,3.735106926E0,-1.489530240E0,-1.188074698E0,4.192999592E0
1.447550953E2,3.660808988E0,1.112892369E0,-1.452321776E0,4.092589695E0
1.447650853E2,3.308701648E0,2.990681237E0,-1.145295884E0,4.604713186E0
1.447750753E2,2.296211235E0,3.465307918E0,1.125724669E0,4.306762244E0
1.447850643E2,6.140672788E-1,3.128610038E0,4.358790244E0,5.400401076E0
1.447950543E2,-1.275018702E0,1.823886310E0,5.645443443E0,6.068217665E0
1.448050443E2,-3.025257577E0,2.969210261E-1,5.070275059E0,5.911686280E0
1.448150343E2,-4.548458424E0,-6.593355453E-1,4.287152789E0,6.285131377E0
1.448250243E2,-5.364922687E0,-1.491603078E0,3.671298601E0,6.669760760E0
1.448350133E2,-5.141725695E0,-2.284794838E0,2.209971674E0,6.044965292E0
1.448450033E2,-3.899446138E0,-3.622059490E0,-2.134016051E0,5.734022989E0
1.448549933E2,-2.473341231E0,-5.132898738E0,-6.757533574E0,8.839022927E0
1.448649833E2,-2.099426115E0,-5.512207618E0,-7.826051424E0,9.799954271E0
1.448749733E2,-2.317050711E0,-3.954745011E0,-6.743214912E0,8.153507187E0
1.448849623E2,-3.190175079E0,5.019893110E-1,-4.514598953E0,5.550748959E0
1.448949523E2,-4.445067665E0,5.285768929E0,-1.300077091E0,7.027672457E0
1.449049423E2,-5.514230170E0,8.485580512E0,2.897737405E0,1.052657081E1
1.449149323E2,-5.867700788E0,8.984428698E0,6.305171921E0,1.244608631E1
1.449249213E2,-5.329180997E0,6.523785281E0,6.961639992E0,1.092814604E1
1.449349113E2,-4.383623076E0,2.707308794E0,6.688463924E0,8.442820728E0
1.449449013E2,-2.403338657E0,-2.888933837E-1,8.402454740E0,8.744183309E0
1.449548913E2,-1.351320773E-1,-3.108794408E0,9.172050061E0,9.685523511E0
1.449648813E2,2.255480846E0,-5.046869824E0,7.158385935E0,9.044367201E0
1.449748703E2,4.813952420E0,-5.403386841E0,3.167179441E0,7.899478013E0
1.449848603E2,6.671768954E0,-4.024351435E0,-2.504819278E-1,7.795553004E0
1.449948503E2,6.689431638E0,-7.907411921E-1,-1.955708864E0,7.014168834E0
1.450048403E2,4.991068676E0,7.811751473E-1,-2.765942334E0,5.759465091E0
1.450148303E2,2.399233912E0,4.109744757E-1,-2.204775692E0,3.284244089E0
1.450248193E2,-8.346425258E-2,1.461628497E-2,-1.274777212E0,1.277590254E0
1.450348093E2,-1.609080950E0,-2.721083665E-1,-3.563012918E-1,1.670369742E0
1.450447993E2,-2.103627048E0,-8.049861789E-2,-3.112308804E-1,2.128048741E0
1.450547893E2,-1.846179259E0,6.490877151E-2,-8.603710055E-1,2.037849178E0
1.450647793E2,-9.995658745E-1,-3.626209259E-2,-1.748915066E0,2.014733427E0
1.450747683E2,3.492461510E-2,4.795728403E-1,-2.309105222E0,2.358638753E0
1.450847583E2,6.489155146E-1,8.294380653E-1,-1.693234370E0,1.994016419E0
1.450947483E2,8.065456313E-1,7.607894146E-1,-4.204954970E-1,1.185804728E0
1.451047383E2,6.284156151E-1,4.522271669E-1,-2.157849155E-2,7.745199979E-1
1.451147283E2,2.113857628E-1,2.466156757E-1,2.398774175E-1,4.037875774E-1
1.451247173E2,-5.570142415E-1,3.235954392E-1,1.912729490E-1,6.719852785E-1
1.451347073E2,-1.229994118E0,4.566470772E-1,1.889304813E-1,1.325559056E0
1.451446973E2,-1.550250944E0,6.499776614E-1,3.624127650E-1,1.719619714E0
1.451546873E2,-1.513042041E0,9.722335035E-1,4.273811051E-1,1.848563986E0
1.451646773E2,-1.014042265E0,1.216759969E0,3.416177273E-1,1.620336141E0
1.451746663E2,-1.712976909E-1,1.215347282E0,1.391543770E-1,1.235222998E0
1.451846563E2,6.352501331E-1,1.181354493E0,2.146622501E-2,1.341492441E0
1.451946463E2,1.084365850E0,1.188215032E0,2.902937919E-1,1.634617614E0
1.452046363E2,1.365435806E0,9.314918590E-1,6.328054123E-1,1.769896809E0
1.452146253E2,1.597145613E0,4.208065689E-1,6.165175545E-1,1.762965165E0
1.452246153E2,1.901991224E0,-7.349950075E-4,3.725239165E-1,1.938129311E0
1.452346053E2,2.371041854E0,-3.440829134E-1,-5.361866055E-1,2.455143295E0
1.452445953E2,2.972450788E0,-5.413615376E-1,-2.062583833E0,3.658249318E0
1.452545853E2,3.511347432E0,-6.071608400E-1,-3.589106337E0,5.057656510E0
1.452645743E2,3.865630521E0,-8.833850616E-1,-4.411107621E0,5.931385920E0
1.452745643E2,3.928193682E0,-1.412652218E0,-4.142089216E0,5.880747823E0
1.452845543E2,3.678547102E0,-2.204471052E0,-2.962545020E0,5.212300298E0
1.452945443E2,3.333288606E0,-3.072051090E0,-1.631901755E0,4.817822554E0
1.453045343E2,3.248211910E0,-3.672759528E0,-1.237697825E0,5.056870481E0
1.453145233E2,3.554704536E0,-4.062668824E0,-2.534682616E0,5.963708433E0
1.453245133E2,3.752695059E0,-4.038398786E0,-4.659590020E0,7.218252151E0
1.453345033E2,3.438170113E0,-3.282660781E0,-5.796714420E0,7.496584129E0
1.453444933E2,3.140383699E0,-2.936827796E0,-5.507844425E0,6.987368424E0
1.453544833E2,3.123036179E0,-3.562930691E0,-4.524142193E0,6.551006997E0
1.453644723E2,3.215892595E0,-3.729648843E0,-3.835380535E0,6.241986024E0
1.453744633E2,3.747393973E0,-3.284980956E0,-3.473462445E0,6.074454941E0
1.453844533E2,4.530881109E0,-3.050425748E0,-3.932533193E0,6.730438186E0
1.453944433E2,5.010066279E0,-2.994967831E0,-4.330533866E0,7.268020363E0
1.454044333E2,4.838520374E0,-3.186945369E0,-3.534647124E0,6.786871922E0
1.454144223E2,3.780872206E0,-3.587525834E0,-2.005102633E0,5.584422336E0
1.454244123E2,2.630710854E0,-4.516750143E0,-1.131077210E0,5.347990941E0
1.454344023E2,1.349839089E0,-5.017214500E0,-2.128620386E0,5.614760160E0
1.454443923E2,-9.444556477E-1,-4.449500147E0,-3.210216118E0,5.567363429E0
1.454543813E2,-3.267588998E0,-4.336333135E0,-9.024521741E-1,5.504120533E0
1.454643713E2,-4.638828312E0,-4.077183952E0,3.074251982E0,6.898781221E0
1.454743613E2,-4.993244424E0,-3.516263478E0,4.724466047E0,7.721216107E0
1.454843513E2,-3.831243045E0,-3.195484058E0,5.705280340E0,7.578902651E0
1.454943413E2,-1.836538516E0,-2.234344477E0,5.440373404E0,6.161398521E0
1.455043303E2,-5.507864452E-1,-1.579315991E0,3.745693895E0,4.102173505E0
1.455143203E2,1.001814933E0,-9.217878199E-1,3.403267790E0,3.665454623E0
1.455243103E2,2.266514103E0,-1.470691681E0,3.840859376E0,4.695979232E0
1.455343003E2,2.640452023E0,-1.986702615E0,4.166538763E0,5.317802124E0
1.455442903E2,1.663152638E0,-3.022451499E0,4.294244292E0,5.508341293E0
1.455542793E2,5.414433986E-1,-4.227846819E0,4.218738027E0,5.997132666E0
1.455642693E2,-3.937788378E-1,-4.154772996E0,3.709147043E0,5.583455221E0
1.455742593E2,-1.209473607E0,-3.025237697E0,3.624887788E0,4.873879462E0
1.455842493E2,-2.139138796E0,-1.186778371E0,3.669632729E0,4.410279136E0
1.455942393E2,-2.946549962E0,6.007365042E-1,4.517881872E0,5.427181371E0
1.456042283E2,-3.695616878E0,1.647335481E0,4.767607097E0,6.253109285E0
1.456142183E2,-4.250799479E0,2.130697317E0,4.461278193E0,6.520135764E0
1.456242083E2,-4.515462294E0,2.515841718E0,4.436752632E0,6.812021227E0
1.456341983E2,-4.533983057E0,2.916159643E0,4.559971299E0,7.060759710E0
1.456441883E2,-4.383985896E0,3.188816478E0,4.623426161E0,7.124882619E0
1.456541773E2,-4.161270422E0,3.198981278E0,4.768774201E0,7.091604904E0
1.456641673E2,-3.750178709E0,3.095601920E0,4.456011313E0,6.595652237E0
1.456741573E2,-3.289863966E0,3.107889844E0,4.292800907E0,6.237814026E0
1.456841473E2,-3.135419413E0,3.134033915E0,4.398459216E0,6.244955320E0
1.456941363E2,-3.307384563E0,3.243106706E0,4.143239070E0,6.214737625E0
1.457041263E2,-3.514818631E0,3.415001982E0,3.987040937E0,6.317648612E0
1.457141163E2,-3.678934772E0,3.675836917E0,3.645833977E0,6.351255268E0
1.457241063E2,-3.778096533E0,4.116183127E0,2.937760135E0,6.312480618E0
1.457340963E2,-3.823047588E0,4.686844477E0,2.597501885E0,6.582493453E0
1.457440853E2,-3.868379881E0,5.407183439E0,2.264112360E0,7.023403763E0
1.457540753E2,-3.914130836E0,6.160821708E0,1.829121615E0,7.524747850E0
1.457640653E2,-3.663103436E0,6.325292775E0,1.495368393E0,7.460816450E0
1.457740553E2,-2.805257550E0,5.940565281E0,8.568544900E-1,6.625253610E0
1.457840453E2,-1.828084319E0,5.305719044E0,4.990616101E-1,5.633969235E0
1.457940343E2,-1.102534465E0,4.317539599E0,2.019017252E-1,4.460660797E0
1.458040243E2,-4.008149385E-1,2.625390472E0,-1.305402589E-1,2.659016455E0
1.458140143E2,3.255362032E-1,5.502241623E-1,-7.725800326E-1,1.002796268E0
1.458240043E2,8.507105282E-1,-1.989305795E0,-2.061756306E0,2.988625941E0
1.458339943E2,1.489734893E0,-5.073026758E0,-4.192845094E0,6.747952321E0
1.458439833E2,3.054982190E0,-8.112097213E0,-6.350705359E0,1.074571989E1
1.458539733E2,4.983470803E0,-1.061455115E1,-7.104596229E0,1.371054211E1
1.458639633E2,5.558504702E0,-1.050855984E1,-6.072631663E0,1.334929435E1
1.458739533E2,5.314317375E0,-7.354266490E0,-4.092400746E0,9.953639969E0
