"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.147264200E2,-1.405335305E0,-2.780072131E0,3.107738986E0,4.400205674E0
1.147364090E2,-1.263146515E0,-3.308269832E0,4.940976748E0,6.078934086E0
1.147463970E2,-3.840445393E-1,-3.315385893E0,4.538870745E0,5.633881563E0
1.147563850E2,1.368128595E-1,-3.354488563E0,3.933626622E0,5.171530690E0
1.147663740E2,-6.016898927E-1,-3.905844162E0,3.517730545E0,5.290753966E0
1.147763620E2,-1.717476633E0,-4.440033504E0,3.022612882E0,5.639132215E0
1.147863510E2,-2.868412742E0,-4.540625494E0,2.658233113E0,5.992601674E0
1.147963390E2,-4.184284770E0,-4.594508756E0,2.153046545E0,6.576728607E0
1.148063280E2,-4.302998743E0,-4.115566245E0,2.274607819E0,6.373972422E0
1.148163160E2,-2.954757406E0,-3.476819916E0,3.594095766E0,5.808303748E0
1.148263040E2,-1.263325148E0,-3.154693297E0,4.420853468E0,5.576022383E0
1.148362930E2,3.933781573E-1,-3.173009115E0,4.350371715E0,5.398932050E0
1.148462810E2,1.468442549E0,-2.456515868E0,3.044802480E0,4.178709834E0
1.148562700E2,1.967769623E0,-1.345419179E0,1.275107580E0,2.703362609E0
1.148662580E2,2.664491388E0,-8.266068435E-1,-5.348173338E-1,2.840567340E0
1.148762460E2,4.000066779E0,-1.170956975E0,-1.736228508E0,4.515103975E0
1.148862350E2,5.711778935E0,-2.094475570E0,-2.653522596E0,6.637200365E0
1.148962230E2,6.232606806E0,-3.213775318E0,-3.364461282E0,7.777746403E0
1.149062120E2,4.451408093E0,-3.665729420E0,-3.542147056E0,6.767526280E0
1.149162000E2,1.696602366E0,-3.070395743E0,-4.087328287E0,5.386282775E0
1.149261880E2,-1.215130350E0,-2.448056116E0,-5.087794486E0,5.775393774E0
1.149361770E2,-2.697381976E0,-2.245696846E0,-5.354138668E0,6.402017239E0
1.149461650E2,-2.834542453E0,-2.270718836E0,-4.078439934E0,5.461178192E0
1.149561540E2,-1.943642550E0,-2.617225420E0,-2.002605287E0,3.825969576E0
1.149661420E2,-6.516973275E-1,-2.750504515E0,-1.456947216E0,3.180043975E0
1.149761300E2,3.637045611E-1,-2.722905657E0,-1.593479409E0,3.175794838E0
1.149861190E2,1.167583424E0,-2.321455711E0,-2.004904997E0,3.282080395E0
1.149961070E2,1.531051172E0,-1.283250997E0,-2.873178222E0,3.499429084E0
1.150060960E2,1.320065505E0,4.285400963E-1,-3.622474935E0,3.879245314E0
1.150160840E2,1.454779361E0,2.047817713E0,-4.052894619E0,4.768217189E0
1.150260730E2,1.721628741E0,3.120135668E0,-4.766849882E0,5.951647663E0
1.150360610E2,1.870621497E0,3.682113318E0,-5.409081445E0,6.805537844E0
1.150460490E2,1.930520521E0,3.814494281E0,-5.326371410E0,6.829898132E0
1.150560380E2,1.866312245E0,3.711712509E0,-5.199296211E0,6.655269509E0
1.150660260E2,1.995664935E0,3.485336385E0,-5.031463580E0,6.437847001E0
1.150760150E2,1.991593957E0,3.608517923E0,-4.956090631E0,6.445981883E0
1.150860030E2,2.111832153E0,3.609004996E0,-4.973060421E0,6.497390403E0
1.150959910E2,2.357523676E0,3.802384697E0,-4.894034716E0,6.630808629E0
1.151059800E2,2.511460399E0,4.016046635E0,-4.825657084E0,6.761880671E0
1.151159680E2,2.611731377E0,4.508900256E0,-4.613941392E0,6.959869070E0
1.151259570E2,2.544055995E0,4.991860973E0,-4.491503035E0,7.180842318E0
1.151359450E2,2.478467485E0,5.458315001E0,-4.276766379E0,7.363880389E0
1.151459330E2,2.648283491E0,5.616784485E0,-3.879066837E0,7.321805305E0
1.151559220E2,2.899550919E0,5.619384742E0,-3.291649706E0,7.128803420E0
1.151659100E2,2.912523260E0,5.529706580E0,-2.715107226E0,6.814121649E0
1.151758990E2,2.762512357E0,5.212572314E0,-2.139825113E0,6.275447089E0
1.151858870E2,2.412392632E0,4.673968908E0,-1.339964896E0,5.427810745E0
1.151958760E2,2.058746013E0,3.980606661E0,-1.154649675E-1,4.482967398E0
1.152058640E2,1.995145117E0,3.218316266E0,1.208918853E0,3.974877158E0
1.152158520E2,1.878169522E0,2.470652096E0,2.603301446E0,4.050780289E0
1.152258410E2,1.487494386E0,1.019735699E0,4.338368843E0,4.698291675E0
1.152358290E2,2.008766499E0,-1.870735956E0,6.199722649E0,6.780218049E0
1.152458180E2,2.733806037E0,-7.512071730E0,9.199657690E0,1.218764205E1
1.152558060E2,-2.212634642E-1,-1.582532544E1,1.211437366E1,1.993107955E1
1.152657940E2,-4.393223035E0,-2.017519313E1,1.089153726E1,2.334447280E1
1.152757830E2,-5.238891217E0,-1.645033432E1,7.666437639E0,1.889004358E1
1.152857710E2,-2.517175468E0,-1.002826837E1,4.230219035E0,1.117126188E1
1.152957600E2,-1.273200510E-1,-3.587002509E0,2.815919071E0,4.562038755E0
1.153057480E2,-4.176253912E-1,2.407986317E0,2.397295852E0,3.423424670E0
1.153157370E2,-8.527886286E-2,6.525710769E0,3.920031846E-2,6.526385691E0
1.153257250E2,1.727751946E0,8.359152015E0,-2.907948983E0,9.017578194E0
1.153357130E2,2.941856109E0,7.387435990E0,-4.713007843E0,9.243439339E0
1.153457020E2,4.177750214E0,5.174002910E0,-5.060061142E0,8.356322261E0
1.153556900E2,5.305834819E0,2.637087243E0,-4.879090987E0,7.675391919E0
1.153656790E2,5.357724765E0,-5.706707060E-1,-5.225264865E0,7.505616072E0
1.153756670E2,4.412365065E0,-3.221599478E0,-5.014099689E0,7.415447683E0
1.153856550E2,2.393285832E0,-4.245341688E0,-2.941403535E0,5.692327984E0
1.153956440E2,-1.871649876E-1,-3.687396863E0,-6.658107519E-1,3.751696991E0
1.154056320E2,-1.404080493E0,-1.613571904E0,-3.004989374E-1,2.159943501E0
1.154156210E2,-8.004724208E-1,8.848872113E-1,-7.699549252E-1,1.420074667E0
1.154256090E2,5.386064757E-1,2.675452579E0,-7.362615144E-1,2.826698508E0
1.154355970E2,1.910945504E0,3.749341680E0,-7.703472733E-1,4.278166743E0
1.154455860E2,2.297643802E0,3.814051062E0,-1.323134416E0,4.645087430E0
1.154555740E2,1.281590095E0,2.813543347E0,-2.082183700E0,3.727464057E0
1.154655630E2,5.232556343E-2,1.298505798E0,-2.743241689E0,3.035495056E0
1.154755510E2,-9.797734880E-1,-3.788469493E-2,-3.398696729E0,3.537305584E0
1.154855400E2,-1.666118784E0,-1.073406122E0,-3.558785015E0,4.073463304E0
1.154955280E2,-1.896463413E0,-1.729044473E0,-3.113587956E0,4.034922332E0
1.155055160E2,-1.878801898E0,-1.946206554E0,-1.635762233E0,3.161223593E0
1.155155050E2,-1.455761400E0,-1.837578735E0,5.473252590E-1,2.407384847E0
1.155254930E2,-4.950238153E-1,-1.205951976E0,2.532849514E0,2.848630444E0
1.155354820E2,2.466691777E-1,-5.886924094E-1,3.036886520E0,3.103237692E0
1.155454700E2,4.155484602E-1,-2.162826598E-1,2.387066149E0,2.432600154E0
1.155554580E2,2.177313074E-1,-1.209905863E-2,9.821451187E-1,1.006062793E0
1.155654470E2,-3.623344123E-2,1.134552795E-1,-6.622573990E-1,6.728817319E-1
1.155754350E2,-5.437512946E-1,1.966564804E-1,-1.732459247E0,1.826404742E0
1.155854240E2,-9.289518285E-1,3.835767621E-1,-2.104164991E0,2.331864692E0
1.155954120E2,-1.019190153E0,5.290543181E-1,-1.899739462E0,2.219832665E0
1.156054000E2,-1.224002330E0,5.268294525E-1,-1.603791851E0,2.085156895E0
1.156153890E2,-1.269570851E0,5.324492115E-1,-1.397091608E0,1.961422257E0
1.156253770E2,-9.271193111E-1,4.177806348E-1,-1.147674531E0,1.533377874E0
1.156353660E2,-5.860246173E-1,1.753457183E-1,-9.576908934E-1,1.136372659E0
1.156453539E2,-2.823263758E-1,-1.632571846E-1,-9.221661347E-1,9.781367342E-1
1.156553429E2,-1.912095067E-1,-3.339613831E-1,-8.783150871E-1,9.589205771E-1
1.156653309E2,-2.180166516E-1,-2.864931017E-1,-7.846787989E-1,8.633251851E-1
1.156753189E2,-1.176222977E-1,-5.881538808E-2,-6.672637850E-1,6.800994145E-1
1.156853079E2,5.321024716E-2,2.911971867E-1,-4.670153235E-1,5.529289686E-1
1.156952959E2,2.229031697E-1,6.852714550E-1,-3.502745301E-1,8.012334470E-1
1.157052849E2,2.799518216E-1,1.084403565E0,-3.486905193E-1,1.172983032E0
1.157152729E2,2.648338455E-1,1.351250607E0,-4.763837689E-1,1.457036946E0
1.157252609E2,1.686252210E-1,1.348784251E0,-4.428727913E-1,1.429611741E0
1.157352499E2,2.691882670E-2,1.113462473E0,-3.433835864E-1,1.165519450E0
1.157452379E2,-2.003288242E-1,7.408743829E-1,-2.777836740E-1,8.162047896E-1
1.157552269E2,-5.847107479E-1,3.613123190E-1,-1.218501270E-1,6.980549434E-1
1.157652149E2,-1.052039519E0,1.529842114E-1,4.544419460E-3,1.063114279E0
1.157752039E2,-1.279800263E0,9.574698687E-2,2.016938567E-1,1.299129174E0
1.157851919E2,-1.277564580E0,8.303104699E-2,4.994399615E-1,1.374229124E0
1.157951799E2,-1.236633486E0,1.505014837E-2,9.078398716E-1,1.534164958E0
1.158051689E2,-1.326149387E0,-7.052502215E-2,1.304199232E0,1.861338661E0
1.158151569E2,-1.610802370E0,-9.523301661E-2,1.704225966E0,2.346942638E0
1.158251459E2,-2.066455421E0,-2.477862883E-1,2.027845963E0,2.905820934E0
1.158351339E2,-2.711067677E0,-8.014100218E-1,1.943591094E0,3.430698517E0
1.158451219E2,-3.744332663E0,-1.696038694E0,1.268997824E0,4.301968134E0
1.158551109E2,-4.548861882E0,-2.457564273E0,4.155323803E-1,5.186948403E0
1.158650989E2,-4.198961866E0,-2.936326105E0,6.284071366E-1,5.162188226E0
1.158750879E2,-2.858788517E0,-3.041519853E0,1.761417582E0,4.530574655E0
1.158850759E2,-1.777891527E0,-3.042840155E0,2.121769788E0,4.113597152E0
1.158950649E2,-1.350837501E0,-3.091076176E0,8.272396584E-1,3.473303806E0
1.159050529E2,-1.055073346E0,-3.638739842E0,-5.957811351E-1,3.835174385E0
1.159150409E2,-1.557414660E-1,-4.113554803E0,-1.241983688E-1,4.118375136E0
1.159250299E2,1.270230125E0,-3.897528251E0,2.349448671E0,4.724840749E0
1.159350179E2,1.780238892E0,-3.206287959E0,4.583245264E0,5.869895241E0
1.159450069E2,9.113505399E-1,-3.310166668E0,4.151691513E0,5.387421053E0
1.159549949E2,-3.619663301E-1,-4.310500136E0,2.252148664E0,4.876843718E0
1.159649829E2,-9.696613133E-1,-4.802613500E0,1.770230505E0,5.209515864E0
1.159749719E2,-5.142015132E-1,-4.378923084E0,2.435613241E0,5.037021187E0
1.159849599E2,1.195448622E-1,-3.666891847E0,3.064116418E0,4.780083285E0
1.159949489E2,6.160100162E-1,-2.873008946E0,3.057472812E0,4.240493926E0
1.160049369E2,8.920088276E-1,-2.125987385E0,2.316613047E0,3.268363217E0
1.160149259E2,1.056473170E0,-1.397874550E0,2.101865281E0,2.736425858E0
1.160249139E2,1.261918308E0,-4.321846658E-1,2.334570431E0,2.688761890E0
1.160349019E2,1.212342398E0,4.802119410E-1,1.961299387E0,2.355222470E0
1.160448909E2,1.037174435E0,1.033253292E0,1.392471138E0,2.020474955E0
1.160548789E2,9.782865411E-1,1.030399851E0,5.496276733E-1,1.523436572E0
1.160648679E2,1.362146601E0,8.199644065E-1,-1.089208807E0,1.927215819E0
1.160748559E2,1.857655150E0,7.539931959E-1,-2.468085753E0,3.179754029E0
1.160848439E2,2.228684957E0,5.382186592E-1,-2.300461868E0,3.247897900E0
1.160948329E2,2.088345642E0,-2.296119726E-1,-1.423644399E0,2.537848016E0
1.161048209E2,1.389586414E0,-1.089804053E0,-1.930883633E0,2.616664839E0
1.161148099E2,7.801036450E-1,-1.704511895E0,-3.278577086E0,3.776637420E0
1.161247979E2,4.675266990E-1,-2.062966679E0,-4.675685651E0,5.131905011E0
1.161347869E2,2.319093436E-1,-2.007197106E0,-5.074249996E0,5.461742871E0
1.161447749E2,6.260724896E-1,-1.601609085E0,-4.274143903E0,4.607105874E0
1.161547629E2,1.244479572E0,-1.146701555E0,-3.000358671E0,3.444677926E0
1.161647519E2,1.339715074E0,-1.046386723E0,-1.970495595E0,2.602424743E0
1.161747399E2,1.205682419E0,-1.136822684E0,-9.206967294E-1,1.895710520E0
1.161847289E2,8.111134762E-1,-1.132147835E0,-5.238950273E-1,1.487995225E0
1.161947169E2,7.020260668E-1,-9.163949329E-1,-1.170408213E0,1.643920819E0
1.162047049E2,1.140108088E0,-1.981615537E-1,-1.619909116E0,1.990783765E0
1.162146939E2,1.428614825E0,6.534158242E-1,-2.217693361E0,2.717730009E0
1.162246819E2,1.588217500E0,1.340037986E0,-2.754950738E0,3.450781100E0
1.162346709E2,1.612642196E0,1.824697319E0,-2.979561002E0,3.848105888E0
1.162446589E2,1.762765804E0,2.108117709E0,-3.323711743E0,4.312605165E0
1.162546479E2,1.846917323E0,2.277674684E0,-3.696410930E0,4.718300471E0
1.162646359E2,1.851809981E0,2.441767436E0,-3.813108491E0,4.891955108E0
1.162746239E2,2.040433557E0,2.538634749E0,-3.654501889E0,4.895244585E0
1.162846129E2,2.177186190E0,2.612880939E0,-3.438113687E0,4.836105068E0
1.162946009E2,2.381764770E0,2.788318459E0,-3.250230954E0,4.900155559E0
1.163045899E2,2.646031436E0,3.052381057E0,-3.067937574E0,5.072549007E0
1.163145779E2,2.947173275E0,3.428239494E0,-3.021112778E0,5.437442299E0
1.163245669E2,2.976031623E0,3.830510974E0,-3.036565215E0,5.722788381E0
1.163345549E2,2.904619870E0,4.103929701E0,-3.022643287E0,5.866466400E0
1.163445429E2,2.864552118E0,4.289738427E0,-2.898701611E0,5.916923664E0
1.163545319E2,2.666807763E0,4.411604342E0,-2.731556320E0,5.833996610E0
1.163645199E2,2.457246185E0,4.388068129E0,-2.409755684E0,5.576748441E0
1.163745089E2,2.339735861E0,4.336693323E0,-2.033201720E0,5.330589284E0
1.163844969E2,2.179345128E0,4.266794538E0,-1.714036132E0,5.088516550E0
1.163944849E2,1.874559743E0,4.183821378E0,-1.250791056E0,4.752137816E0
1.164044739E2,1.816298233E0,3.808845870E0,-4.447254816E-1,4.243115234E0
1.164144619E2,1.623263810E0,2.858932943E0,3.120235071E-1,3.302399376E0
1.164244509E2,1.011804682E0,1.294896896E0,1.611183024E0,2.301394669E0
1.164344389E2,6.385305673E-2,-1.142940626E0,3.695523908E0,3.868757868E0
1.164444279E2,-1.262776533E0,-4.551172702E0,5.739161446E0,7.432748592E0
1.164544159E2,-4.669934914E0,-8.493828594E0,6.433451647E0,1.163368886E1
1.164644039E2,-8.134646416E0,-1.052205755E1,5.401168408E0,1.435474791E1
1.164743929E2,-7.958468639E0,-8.981044915E0,4.091169615E0,1.267809369E1
1.164843809E2,-4.054323093E0,-5.949258336E0,3.093981365E0,7.836066053E0
1.164943699E2,5.491256167E-1,-3.334605691E0,3.099554638E0,4.585670399E0
1.165043579E2,2.747318075E0,-1.304455925E0,3.193544537E0,4.409998704E0
1.165143469E2,1.681082686E0,9.501450616E-1,3.437967507E0,3.943150417E0
1.165243349E2,7.345864333E-2,3.343878790E0,3.002181248E0,4.494442544E0
1.165343229E2,-1.574372316E-1,4.660564166E0,1.544720355E0,4.912413440E0
1.165443119E2,9.742594175E-1,4.561000117E0,1.459739846E-1,4.666177438E0
1.165542999E2,2.633139787E0,3.682658864E0,-1.036061417E0,4.644224877E0
1.165642889E2,4.295369004E0,2.241991466E0,-1.802531402E0,5.169704060E0
1.165742769E2,5.428601205E0,1.424884593E-1,-1.743395294E0,5.703458701E0
1.165842649E2,5.970277907E0,-2.434449061E0,-4.306065023E-1,6.461902388E0
1.165942539E2,5.807617139E0,-5.045971107E0,9.727502511E-1,7.754771711E0
1.166042419E2,4.821065558E0,-7.102497663E0,1.741822101E0,8.759114704E0
1.166142309E2,3.164115500E0,-7.154962975E0,1.668183144E0,7.999247282E0
1.166242189E2,1.403416980E0,-4.770473694E0,1.356129816E0,5.154229968E0
1.166342079E2,3.902241692E-1,-5.642633271E-1,8.441566765E-1,1.087781457E0
1.166441952E2,9.211076425E-1,3.120353184E0,-7.842993146E-1,3.346665310E0
1.166541832E2,2.147144950E0,5.287454097E0,-2.880047824E0,6.392345245E0
1.166641722E2,3.034247671E0,6.472890531E0,-4.516925267E0,8.456215740E0
1.166741602E2,3.579077193E0,6.709274164E0,-5.258292278E0,9.245203678E0
1.166841492E2,3.409824858E0,5.601674110E0,-5.385848118E0,8.486048453E0
1.166941373E2,2.240849212E0,3.524025072E0,-4.906640144E0,6.443234856E0
1.167041262E2,1.095353500E0,1.716049036E0,-4.412110711E0,4.859150595E0
1.167141142E2,6.746460409E-1,-1.715631545E-1,-4.037129940E0,4.096705915E0
1.167241022E2,4.209686829E-1,-1.858157426E0,-3.447835853E0,3.939230346E0
1.167340913E2,-1.837693633E-1,-2.683025308E0,-2.603809569E0,3.743290030E0
1.167440792E2,-8.533856294E-1,-3.154731304E0,-6.750253791E-1,3.337102920E0
1.167540682E2,-1.683064600E0,-3.417892261E0,1.339783778E0,4.038528758E0
1.167640562E2,-2.467257495E0,-2.911197696E0,1.589236523E0,4.133776034E0
1.167740442E2,-2.281343812E0,-1.862172124E0,7.905341276E-1,3.049124270E0
1.167840332E2,-1.389067182E0,-1.127793413E0,7.950510286E-2,1.791018336E0
1.167940212E2,-7.215461192E-1,-4.213427585E-1,6.183847167E-2,8.378439704E-1
1.168040102E2,2.311866277E-1,2.257159728E-1,2.570751750E-1,4.128953897E-1
1.168139982E2,9.981223431E-1,7.278233975E-1,1.830126605E-1,1.248786909E0
1.168239872E2,1.063478719E0,1.003107387E0,1.357934705E-1,1.468213636E0
1.168339752E2,7.531453496E-1,9.746717924E-1,3.935651220E-2,1.232380605E0
1.168439632E2,5.576036409E-1,6.841914743E-1,-3.630039185E-1,9.543645209E-1
1.168539522E2,3.780904658E-1,2.827315879E-1,-7.275626117E-1,8.673159200E-1
1.168639402E2,2.277693687E-1,6.241376460E-2,-8.459511870E-1,8.782982262E-1
1.168739292E2,7.454717562E-2,-4.050951004E-3,-9.504187113E-1,9.533464315E-1
1.168839172E2,-6.091366142E-2,6.992743671E-2,-8.687874877E-1,8.737230794E-1
1.168939062E2,-2.983228961E-1,2.205920577E-1,-6.354900151E-1,7.358702097E-1
1.169038942E2,-3.967249574E-1,4.558080018E-1,-3.167612135E-1,6.822677573E-1
1.169138822E2,-3.027967469E-1,7.092163879E-1,-5.240391612E-2,7.729294439E-1
1.169238712E2,-2.380038965E-1,9.543176347E-1,-2.401157280E-2,9.838417344E-1
1.169338592E2,-7.124642238E-2,1.056680161E0,-4.576264858E-2,1.060067562E0
1.169438482E2,2.251704276E-1,9.399241287E-1,9.651471714E-2,9.713259904E-1
1.169538362E2,1.773444428E-1,8.954431897E-1,-1.746516538E-1,9.293937581E-1
1.169638243E2,-3.736984760E-2,6.823121792E-1,-4.532615393E-1,8.199953893E-1
1.169738132E2,-2.320426601E-1,4.097272646E-1,-5.407236063E-1,7.170092370E-1
1.169838012E2,-3.872874051E-1,3.748147094E-1,-3.747316790E-1,6.564308279E-1
1.169937902E2,-4.621531078E-1,4.050898379E-1,-3.467283765E-2,6.155367394E-1
1.170037783E2,-5.133054274E-1,4.401053041E-1,2.234022478E-1,7.120981006E-1
1.170137672E2,-6.016723511E-1,6.000845397E-1,2.165013091E-1,8.769172650E-1
1.170237552E2,-7.345228449E-1,7.218516362E-1,1.965120542E-1,1.048432440E0
1.170337432E2,-9.576192650E-1,7.413222796E-1,3.275294459E-1,1.254539325E0
1.170437323E2,-1.330317867E0,5.669518769E-1,7.756297211E-1,1.640969690E0
1.170537202E2,-1.750034807E0,1.733524024E-2,1.399361497E0,2.240788910E0
1.170637092E2,-2.150019149E0,-7.418005818E-1,1.712137249E0,2.846798975E0
1.170736972E2,-2.444011597E0,-1.265683622E0,1.874477005E0,3.329986751E0
1.170836863E2,-2.697970791E0,-1.538063300E0,2.033328459E0,3.712022323E0
1.170936742E2,-2.999029014E0,-1.693555382E0,1.817922881E0,3.894502338E0
1.171036622E2,-2.866945675E0,-1.835107117E0,1.317506325E0,3.650043637E0
1.171136512E2,-2.238580492E0,-2.008234402E0,1.525396915E0,3.372103762E0
1.171236392E2,-1.473826373E0,-2.026657809E0,2.241305587E0,3.361987030E0
1.171336282E2,-9.476857227E-1,-1.822177754E0,2.333874028E0,3.108923925E0
1.171436162E2,-7.766903329E-1,-1.552767293E0,1.255593667E0,2.142626798E0
1.171536052E2,-8.470963642E-1,-1.486539389E0,-1.907316430E-1,1.721554578E0
1.171635932E2,-8.282604361E-1,-1.661780443E0,-7.576425894E-1,2.005380733E0
1.171735812E2,-3.656828204E-1,-1.906246682E0,1.023344600E-1,1.943700769E0
1.171835702E2,7.466745284E-1,-2.014762233E0,1.683115178E0,2.729407704E0
1.171935582E2,1.759171667E0,-2.095002989E0,2.567113613E0,3.751505668E0
1.172035472E2,2.050695420E0,-2.223773296E0,1.889257597E0,3.566484774E0
1.172135352E2,1.637510405E0,-2.730156205E0,5.382851712E-1,3.228768210E0
1.172235232E2,3.989616635E-1,-3.313466252E0,3.844287014E-1,3.359466392E0
1.172335122E2,-6.146710038E-1,-3.665171011E0,1.355868884E0,3.955967570E0
1.172435002E2,-9.108614203E-1,-3.973899320E0,2.418988438E0,4.740574796E0
1.172534892E2,-7.131898633E-1,-3.837924659E0,3.158110410E0,5.021151942E0
1.172634772E2,-3.496406919E-1,-3.165333475E0,3.244453905E0,4.546214443E0
1.172734662E2,-1.965845597E-1,-2.216959535E0,3.039275107E0,3.767060956E0
1.172834542E2,-2.155418175E-1,-1.136741992E0,2.842720953E0,3.069153474E0
1.172934422E2,-4.629766881E-2,-1.208461601E-1,2.670612838E0,2.673746473E0
1.173034312E2,6.355303609E-1,5.273773366E-1,2.815499825E0,2.934120816E0
1.173134193E2,1.720910703E0,1.000060987E0,2.837268425E0,3.465796841E0
1.173234082E2,2.671281760E0,1.138903708E0,2.754622709E0,4.002598427E0
1.173333962E2,2.933178841E0,9.214527744E-1,2.456226431E0,3.935182538E0
1.173433852E2,2.929298337E0,6.322155744E-1,1.402426608E0,3.308668262E0
1.173533732E2,2.891882881E0,5.490360081E-1,-6.317244083E-1,3.010565206E0
1.173633612E2,2.873527009E0,6.008247972E-1,-2.714364629E0,3.998240019E0
1.173733502E2,2.728720713E0,2.198903918E-2,-3.763801845E0,4.648935854E0
1.173833382E2,2.223044733E0,-1.186788311E0,-3.644544958E0,4.430925674E0
1.173933272E2,1.947211398E0,-2.060250063E0,-2.764803296E0,3.959848459E0
1.174033152E2,1.541670447E0,-2.547544152E0,-2.795568714E0,4.084352263E0
1.174133042E2,1.321959272E0,-2.753822810E0,-3.514022825E0,4.656122078E0
1.174232922E2,1.124159369E0,-2.390114302E0,-3.939247550E0,4.742789467E0
1.174332802E2,8.697645575E-1,-1.780244447E0,-3.581914262E0,4.093393513E0
1.174432692E2,9.124230655E-1,-1.392137847E0,-2.646252753E0,3.126214527E0
1.174532572E2,9.493062785E-1,-1.127158991E0,-1.713627704E0,2.260130462E0
1.174632462E2,1.375975704E0,-9.214521897E-1,-9.087222165E-1,1.888957211E0
1.174732342E2,1.830606369E0,-7.173586357E-1,-6.586955675E-1,2.073548394E0
1.174832232E2,2.042379802E0,-2.427974439E-1,-8.514671579E-1,2.226041818E0
1.174932112E2,1.957369912E0,4.817374796E-1,-1.218206863E0,2.355291050E0
1.175031992E2,1.723034851E0,1.197134959E0,-1.665271815E0,2.678639846E0
1.175131882E2,1.686474842E0,1.844874306E0,-2.003391738E0,3.203332180E0
1.175231762E2,1.724655114E0,2.093121355E0,-2.513748415E0,3.697907971E0
1.175331652E2,1.556602335E0,2.343590346E0,-2.729851565E0,3.920142358E0
1.175431532E2,1.421168980E0,2.420218107E0,-2.782521822E0,3.952164552E0
1.175531422E2,1.388413463E0,2.587074838E0,-2.886187400E0,4.117125923E0
1.175631302E2,1.423415188E0,3.039788493E0,-2.969088931E0,4.481284856E0
1.175731182E2,1.682602378E0,3.395193370E0,-2.991208948E0,4.827610149E0
1.175831073E2,2.102599984E0,3.727902864E0,-2.868195225E0,5.152157830E0
1.175930952E2,2.390726506E0,3.964670075E0,-2.707073736E0,5.363061648E0
1.176030842E2,2.534277404E0,4.106029437E0,-2.568149740E0,5.466025318E0
1.176130722E2,2.509494565E0,4.194109554E0,-2.486934253E0,5.483881828E0
1.176230613E2,2.434189444E0,4.168831456E0,-2.301650607E0,5.348086525E0
1.176330492E2,2.305563271E0,4.022527689E0,-1.940486807E0,5.026115802E0
1.176430376E2,2.160472216E0,3.780822505E0,-1.513067330E0,4.609949214E0
1.176530266E2,1.847993504E0,3.437186319E0,-1.307184235E0,4.115587492E0
1.176630146E2,1.423934275E0,3.243706630E0,-1.198196813E0,3.739638636E0
1.176730036E2,8.550584447E-1,3.045891817E0,-1.106933179E0,3.351698519E0
1.176829916E2,2.968926671E-1,2.903319157E0,-1.087345884E0,3.114438706E0
1.176929806E2,4.034944251E-3,2.806134340E0,-1.009798648E0,2.982297692E0
1.177029686E2,-7.898857445E-2,2.654878566E0,-8.043675435E-1,2.775180451E0
1.177129566E2,-2.107231271E-1,2.027293401E0,-2.518711531E-1,2.053719029E0
1.177229456E2,-6.829784694E-1,8.901029277E-1,8.577394661E-1,1.412253449E0
1.177329336E2,-1.043464577E0,-9.550649089E-1,2.348112290E0,2.741276825E0
1.177429226E2,-2.001840033E0,-3.765548993E0,3.201529202E0,5.332589612E0
1.177529106E2,-5.041258836E0,-6.499059160E0,2.541601919E0,8.608821112E0
1.177628996E2,-6.839481132E0,-7.192603841E0,2.966571705E0,1.035917950E1
1.177728876E2,-5.504522038E0,-5.532562360E0,4.146923109E0,8.837758788E0
1.177828756E2,-3.625850532E0,-3.260263022E0,4.700778392E0,6.772992289E0
1.177928646E2,-2.583708888E0,-1.301294920E0,4.175392617E0,5.079647979E0
1.178028526E2,-2.254173555E0,-1.694716054E-1,3.211950110E0,3.927676482E0
1.178128416E2,-8.794728358E-1,4.440591913E-1,2.787653046E0,2.956631620E0
1.178228296E2,4.838585570E-2,4.676410121E-1,3.245504065E0,3.279378896E0
1.178328186E2,5.216416566E-1,5.284655035E-2,3.275634767E0,3.317331141E0
1.178428066E2,1.382325927E0,-5.681990880E-1,3.227387636E0,3.556642536E0
1.178527946E2,2.670409648E0,-1.143437054E0,2.915069137E0,4.115357100E0
1.178627836E2,4.208580828E0,-1.788768518E0,1.834740935E0,4.927283197E0
1.178727716E2,5.655262088E0,-2.483204899E0,5.076469307E-1,6.197257559E0
1.178827606E2,6.938551676E0,-2.984196675E0,-1.957349592E-1,7.555609925E0
1.178927486E2,7.603118141E0,-3.149347773E0,3.008585411E-1,8.235066042E0
1.179027376E2,7.524818661E0,-2.870778233E0,1.482113632E0,8.189073474E0
1.179127256E2,5.999742612E0,-1.903449374E0,1.936999089E0,6.585741902E0
1.179227136E2,3.762140943E0,1.875085115E-1,1.832390501E0,4.188856510E0
1.179327026E2,2.291394298E0,2.634565923E0,9.767099856E-1,3.625656883E0
1.179426906E2,1.903445573E0,4.464411716E0,-6.697115757E-1,4.899243882E0
1.179526796E2,1.953608544E0,5.533073407E0,-2.592999237E0,6.415226630E0
1.179626676E2,2.103675579E0,5.916127428E0,-4.454579038E0,7.698655018E0
1.179726566E2,2.326113749E0,5.313464266E0,-5.456546803E0,7.963517482E0
1.179826446E2,2.501298523E0,3.826358281E0,-5.311019545E0,7.007456072E0
1.179926326E2,2.079050615E0,1.775001833E0,-4.411676263E0,5.189987516E0
